pop1900,pop1910,pop1920,pop1930,pop1940,pop1950,pop1960,pop1970,pop1980,pop1990,"fips","name"
7927,7468,7165,7167,7159,7074,7942,8102,9965,12101,"51043","VA Clarke County"
4293,4711,4100,3562,3769,3452,3356,3524,3948,4372,"51045","VA Craig County"
14123,13472,13292,13306,13365,13242,15088,18218,22620,27791,"51047","VA Culpeper County"
8996,9195,9111,7535,7505,7252,6360,6179,7881,7825,"51049","VA Cumberland County"
7747,9199,13542,16163,21266,23393,20211,16077,19806,17620,"51051","VA Dickenson County"
15374,15442,17949,18492,18166,18839,22183,25046,22602,20960,"51053","VA Dinwiddie County"
19460,15720,19111,19835,32283,55028,.,.,.,.,"51055","VA Elizabeth City County"
9701,9105,8542,6976,7006,6530,6690,7099,8864,8689,"51057","VA Essex County"
18580,20536,21943,25264,40929,98557,275002,455021,596901,818584,"51059","VA Fairfax County"
23374,22526,21869,21071,21039,21248,24066,26375,35889,48741,"51061","VA Fauquier County"
15388,14092,13115,11698,11967,11351,10462,9775,11563,12005,"51063","VA Floyd County"
9050,8323,8547,7466,7088,7121,7227,7621,10244,12429,"51065","VA Fluvanna County"
25953,26480,26283,24337,25864,24560,25925,26858,35740,39549,"51067","VA Franklin County"
13239,12787,12461,13167,14008,17537,21941,28893,34150,45723,"51069","VA Frederick County"
10793,11623,11901,12804,14635,18956,17219,16741,17810,16366,"51071","VA Giles County"
12832,12477,11894,11019,9548,10343,11919,14059,20107,30131,"51073","VA Gloucester County"
9519,9237,8863,7953,8454,8934,9206,10069,11761,14163,"51075","VA Goochland County"
16853,19856,19816,20017,21916,21379,17390,15439,16579,16278,"51077","VA Grayson County"
6214,6937,6369,5980,5218,4745,4715,5248,7625,10297,"51079","VA Greene County"
9758,11890,11606,13388,14866,16319,16155,9604,10903,8853,"51081","VA Greensville County"
37197,40044,41374,41283,41271,41442,33637,30076,30599,29033,"51083","VA Halifax County"
17618,17200,18088,17009,18500,21985,27550,37479,50398,63306,"51085","VA Hanover County"
30062,23437,18972,30310,41960,57340,117339,154364,180735,217881,"51087","VA Henrico County"
19265,18459,20238,20088,26481,31219,40335,50901,57654,56942,"51089","VA Henry County"
5647,5317,4931,4525,4875,4069,3221,2529,2937,2635,"51091","VA Highland County"
13102,14929,14433,13409,13381,14906,17164,18285,21603,25053,"51093","VA Isle of Wight County"
3688,3624,3676,3879,4907,6317,11539,17853,22763,34859,"51095","VA James City County"
9265,9576,9161,7618,6954,6299,5889,5491,5968,6289,"51097","VA King and Queen County"
6918,6378,5762,5297,5431,6710,7243,8039,10543,13527,"51099","VA King George County"
8380,8547,8739,7929,7855,7589,7563,7497,9334,10913,"51101","VA King William County"
8949,9752,9757,8896,8786,8640,9174,9126,10129,10896,"51103","VA Lancaster County"
19856,23840,25293,30419,39296,36106,25824,20321,25956,24496,"51105","VA Lee County"
21948,21167,20577,19852,20291,21147,24549,37150,57427,86129,"51107","VA Loudoun County"
16517,16578,17089,14309,13665,12826,12959,14004,17825,20325,"51109","VA Louisa County"
11705,12780,15260,14058,13844,14116,12523,11687,12124,11419,"51111","VA Lunenburg County"
10216,10055,9595,8952,8465,8273,8187,8638,10232,11949,"51113","VA Madison County"
8239,8922,8447,7884,7149,7148,7121,7168,7995,8348,"51115","VA Mathews County"
26551,28956,31208,32622,31933,33497,31428,29426,29444,29241,"51117","VA Mecklenburg County"
8220,8852,8157,7273,6673,6715,6319,6295,7719,8653,"51119","VA Middlesex County"
15852,17268,18595,19605,21206,29780,32923,47157,63516,73913,"51121","VA Montgomery County"
19251,19878,20199,22530,22771,25238,31366,35166,.,.,"51123","VA Nansemond County"
16075,16821,17277,16345,16241,14042,12752,11702,12204,12778,"51125","VA Nelson County"
4865,4682,4541,4300,4092,3995,4504,5300,8781,10445,"51127","VA New Kent County"
50780,52744,57358,30082,35828,99937,51612,.,.,.,"51129","VA Norfolk County"
13770,16672,17852,18565,17597,17300,16966,14442,14625,13061,"51131","VA Northampton County"
9846,10777,11518,11081,10463,10012,10185,9239,9828,10524,"51133","VA Northumberland County"
12366,13462,14161,14866,15556,15479,15141,14260,14666,14993,"51135","VA Nottoway County"
12571,13486,13320,12070,12649,12755,12900,13792,18063,21421,"51137","VA Orange County"
13794,14147,14770,14852,14863,15152,15572,16581,19401,21690,"51139","VA Page County"
15403,17195,16850,15787,16613,15642,15282,15282,17647,17473,"51141","VA Patrick County"
46894,50709,56493,61424,61697,66096,58296,58789,66147,55655,"51143","VA Pittsylvania County"
6824,6099,6552,6143,5671,5556,6747,7696,13062,15328,"51145","VA Powhatan County"
15045,14266,14767,14520,14922,15398,14121,14379,16456,17320,"51147","VA Prince Edward County"
7752,7848,12915,10311,12226,19679,20270,29092,25733,27394,"51149","VA Prince George County"
11192,11526,13626,16282,19984,42277,76124,.,.,.,"51151","VA Princess Anne County"
11112,12026,13660,13951,17738,22612,50164,111102,144703,215686,"51153","VA Prince William County"
14609,17246,17111,20566,22767,27758,27258,29564,35229,34496,"51155","VA Pulaski County"
8843,8044,8070,7717,7208,6112,5368,5199,6093,6622,"51157","VA Rappahannock County"
7088,7415,7434,6878,6634,6189,6375,5841,6952,7273,"51159","VA Richmond County"
15837,19623,22395,35289,42897,41486,61693,67339,72945,79332,"51161","VA Roanoke County"
21799,21171,20626,20902,22384,23359,24039,16637,17911,18350,"51163","VA Rockbridge County"
33527,34903,30047,29709,31289,35079,40485,47890,57038,57482,"51165","VA Rockingham County"
18031,23474,26786,25957,26627,26818,26290,24533,31761,28667,"51167","VA Russell County"
22694,23814,24776,24181,26989,27640,25813,24376,25068,23204,"51169","VA Scott County"
20253,20942,20808,20655,20898,21169,21825,22852,27559,31636,"51171","VA Shenandoah County"
17121,20326,22125,25125,28861,30187,31066,31349,33366,32370,"51173","VA Smyth County"
22848,26302,27555,26870,26442,26522,27195,18582,18731,17550,"51175","VA Southampton County"
9239,9935,10571,10056,9905,11920,13819,16424,34435,57403,"51177","VA Spotsylvania County"
8097,8070,8104,8050,9548,11902,16876,24587,40470,61236,"51179","VA Stafford County"
8469,9715,9305,7096,6193,6220,6220,5882,6046,6145,"51181","VA Surry County"
12082,13664,12834,12100,12485,12785,12411,11464,10874,10248,"51183","VA Sussex County"
23384,24946,27840,32477,41607,47512,44791,39816,50511,45960,"51185","VA Tazewell County"
8837,8589,8852,8340,11352,14801,14655,15301,21200,26142,"51187","VA Warren County"
4888,6041,11417,8829,9248,39875,.,.,.,.,"51189","VA Warwick County"
28995,32830,32376,33850,38197,37536,38076,40835,46487,45887,"51191","VA Washington County"
9243,9313,10240,8497,9512,10148,11042,12142,14041,15480,"51193","VA Westmoreland County"
19653,34162,46500,51167,52458,56336,43579,35947,43863,39573,"51195","VA Wise County"
20437,20372,20217,20704,22721,23327,21975,22139,25522,25466,"51197","VA Wythe County"
7482,7757,8046,7615,8857,11750,21583,33203,35463,42422,"51199","VA York County"
14528,15329,18060,24149,33523,61787,91023,110938,103217,111183,"51510","VA Alexandria city"
.,.,.,.,.,.,.,6011,5991,6073,"51515","VA Bedford city"
4579,6247,6729,8840,9768,15954,17144,14857,19042,18426,"51520","VA Bristol city"
2388,3245,3911,4002,4335,5214,6300,6425,6717,6406,"51530","VA Buena Vista city"
6449,6765,10688,15245,19400,25969,29427,38880,39916,40341,"51540","VA Charlottesville city"
.,.,.,.,.,.,.,89580,114486,151976,"51550","VA Chesapeake city"
.,5748,6164,6839,6461,5795,5268,5501,5046,4679,"51560","VA Clifton Forge city"
.,.,.,.,.,6077,9587,15097,16509,16064,"51570","VA Colonial Heights city"
.,.,.,.,.,.,11062,10060,9063,6991,"51580","VA Covington city"
16520,19020,21539,22247,32749,35066,46577,46391,45642,53056,"51590","VA Danville city"
.,.,.,.,.,.,.,5300,4840,5306,"51595","VA Emporia city"
.,.,.,.,.,.,.,21970,19390,19622,"51600","VA Fairfax city"
.,.,.,.,.,7535,10192,10772,9515,9578,"51610","VA Falls Church city"
.,.,.,.,.,.,.,6880,7308,7864,"51620","VA Franklin city"
5068,5874,5882,6819,10066,12158,13639,14450,15322,19027,"51630","VA Fredericksburg city"
.,.,.,.,.,.,5254,6278,6524,6670,"51640","VA Galax city"
.,5505,6138,6382,5898,5966,89258,120779,122617,133793,"51650","VA Hampton city"
.,.,5875,7232,8768,10810,11916,14605,19671,30707,"51660","VA Harrisonburg city"
.,.,1397,11327,8679,10219,17895,23471,23397,23101,"51670","VA Hopewell city"
.,.,.,.,.,.,.,7597,7292,6959,"51678","VA Lexington city"
18891,29494,30070,40661,44541,47727,54790,54083,66743,66049,"51680","VA Lynchburg city"
.,.,.,.,.,.,.,.,15438,27957,"51683","VA Manassas city"
.,.,.,.,.,.,.,.,6524,6734,"51685","VA Manassas Park city"
9715,.,.,.,.,.,.,.,.,.,"51685.1","VA Manchester city"
.,.,.,7705,10080,17251,18798,19653,18149,16162,"51690","VA Martinsville city"
19635,20205,35596,34417,37067,42358,113662,138177,144903,170045,"51700","VA Newport News city"
46624,67452,115777,129710,144332,213513,305872,307951,266979,261229,"51710","VA Norfolk city"
.,.,.,.,.,.,4996,4001,4757,4247,"51720","VA Norton city"
21810,24127,31012,28564,30631,35054,36750,36103,41055,38386,"51730","VA Petersburg city"
.,.,.,.,.,.,.,.,8726,11005,"51735","VA Poquoson city"
17427,33190,54387,45704,50745,80039,114773,110963,104577,103907,"51740","VA Portsmouth city"
3344,4202,4627,6227,6990,9026,9371,11596,13225,15940,"51750","VA Radford city"
85050,127628,171667,182929,193042,230310,219958,249621,219214,203056,"51760","VA Richmond city"
21495,34874,50842,69206,69287,91921,97110,92115,100220,96397,"51770","VA Roanoke city"
.,.,.,.,.,.,.,21982,23958,23756,"51775","VA Salem city"
.,.,.,.,.,.,5974,6889,7093,6997,"51780","VA South Boston city"
.,.,.,7857,8038,10434,22035,.,.,.,"51785","VA South Norfolk city"
7289,10604,10623,11990,13337,19927,22232,24504,21857,24461,"51790","VA Staunton city"
3827,7008,9123,10271,11343,12339,12609,9858,47621,52141,"51800","VA Suffolk city"
.,.,.,.,.,.,8091,172106,262199,393069,"51810","VA Virginia Beach city"
.,.,.,.,.,12357,15694,16707,15329,18549,"51820","VA Waynesboro city"
2044,2714,2462,3778,3942,6735,6832,9069,9870,11530,"51830","VA Williamsburg city"
5161,5864,6883,10855,12095,13841,15110,14643,20217,21947,"51840","VA Winchester city"
518103,1141990,1356621,1563396,1736191,2378963,2853214,3409169,4132156,4866692,"53000","WA Washington"
4840,10920,9623,7719,6209,6584,9929,12014,13267,13603,"53001","WA Adams County"
3366,5831,6539,8136,8365,10878,12909,13799,16823,17605,"53003","WA Asotin County"
.,7937,10903,10952,12053,51370,62070,67540,109444,112560,"53005","WA Benton County"
3931,15104,20906,31634,34412,39301,40744,41355,45061,52250,"53007","WA Chelan County"
5603,6755,11368,20449,21848,26396,30022,34770,51648,56464,"53009","WA Clallam County"
13419,26115,32805,40316,49852,85307,93809,128454,192227,238053,"53011","WA Clark County"
7128,7042,6093,5325,5549,4860,4569,4439,4057,4024,"53013","WA Columbia County"
7877,12561,11791,31906,40155,53369,57801,68616,79548,82119,"53015","WA Cowlitz County"
4926,9227,9392,7561,8651,10817,14890,16787,22144,26205,"53017","WA Douglas County"
4562,4800,5143,4292,4701,4096,3889,3655,5811,6295,"53019","WA Ferry County"
486,5153,5877,6137,6307,13563,23342,25816,35025,37473,"53021","WA Franklin County"
3918,4199,3875,3662,3383,3204,2976,2911,2468,2248,"53023","WA Garfield County"
.,8698,7771,5666,14668,24346,46477,41881,48522,54758,"53025","WA Grant County"
15124,35590,44745,59982,53166,53644,54465,59553,66314,64175,"53027","WA Grays Harbor County"
1870,4704,5489,5369,6098,11079,19638,27011,44048,60195,"53029","WA Island County"
5712,8337,6557,8346,8918,11618,9639,10661,15965,20146,"53031","WA Jefferson County"
110053,284638,389273,463517,504980,732992,935014,1156633,1269749,1507319,"53033","WA King County"
6767,17647,33162,30776,44387,75724,84176,101732,147152,189731,"53035","WA Kitsap County"
9704,18561,17737,18154,20230,22235,20467,25039,24877,26725,"53037","WA Kittitas County"
6407,10180,9268,9825,11357,12049,13455,12138,15822,16616,"53039","WA Klickitat County"
15157,32127,36840,40034,41393,43755,41858,45467,56025,59358,"53041","WA Lewis County"
11969,17539,15141,11876,11361,10970,10919,9572,9604,8864,"53043","WA Lincoln County"
3810,5156,4919,10060,11603,15022,16251,20918,31184,38341,"53045","WA Mason County"
4689,12887,17094,18519,24546,29131,25520,25867,30639,33350,"53047","WA Okanogan County"
5983,12532,14891,14970,15928,16558,14674,15796,17237,18882,"53049","WA Pacific County"
.,.,6363,7155,7156,7413,6914,6025,8580,8915,"53051","WA Pend Oreille County"
55515,120812,144127,163842,182081,275876,321590,411027,485643,586203,"53053","WA Pierce County"
2928,3603,3605,3097,3157,3245,2872,3856,7838,10035,"53055","WA San Juan County"
14272,29241,33373,35142,37650,43273,51350,52381,64138,79555,"53057","WA Skagit County"
1688,2887,2357,2891,4633,4788,5207,5845,7919,8289,"53059","WA Skamania County"
23950,59209,67690,78861,88754,111580,172199,265236,337720,465642,"53061","WA Snohomish County"
57542,139404,141289,150477,164652,221561,278333,287487,341835,361364,"53063","WA Spokane County"
10543,25297,21605,18550,19275,18580,17884,17405,28979,30948,"53065","WA Stevens County"
9927,17581,22366,31351,37285,44884,55049,76894,124264,161238,"53067","WA Thurston County"
2819,3285,3472,3862,4286,3835,3426,3592,3832,3327,"53069","WA Wahkiakum County"
18680,31931,27539,28441,30547,40135,42195,42176,47435,48439,"53071","WA Walla Walla County"
24116,49511,50600,59128,60355,66733,70317,81950,106701,127780,"53073","WA Whatcom County"
25360,33280,31323,28014,27221,32469,31263,37900,40103,38775,"53075","WA Whitman County"
13462,41709,63710,77402,99019,135723,145112,144971,172508,188823,"53077","WA Yakima County"
958800,1221119,1463701,1729205,1901974,2005552,1860421,1744237,1949644,1793477,"54000","WV West Virginia"
14198,15858,18028,18628,19869,19745,15474,14030,16639,15699,"54001","WV Barbour County"
19469,21999,24554,28030,29016,30359,33791,36356,46775,59253,"54003","WV Berkeley County"
8194,10331,15319,24586,28556,33173,28764,25118,30447,25870,"54005","WV Boone County"
18904,23023,23973,22579,21658,18082,15152,12666,13894,12998,"54007","WV Braxton County"
7219,11098,16527,24663,25513,26904,28940,29685,31117,26992,"54009","WV Brooke County"
29252,46685,65746,90786,97459,108035,108202,106918,106835,96827,"54011","WV Cabell County"
10266,11258,10268,10866,12455,10259,7948,7046,8250,7885,"54013","WV Calhoun County"
8248,10233,11486,13125,15206,14961,11942,9330,11265,9983,"54015","WV Clay County"
13689,12672,11976,10488,10923,9026,6970,6389,7433,6994,"54017","WV Doddridge County"
31987,51903,60377,72050,80628,82443,61731,49332,57863,47952,"54019","WV Fayette County"
11762,11379,10668,10641,12046,9746,8050,7782,8334,7669,"54021","WV Gilmer County"
7275,7838,8993,8441,8805,8756,8304,8607,10210,10428,"54023","WV Grant County"
20683,24833,26242,35878,38520,39295,34446,32090,37665,34693,"54025","WV Greenbrier County"
11806,11694,11713,11836,12974,12577,11705,11710,14867,16498,"54027","WV Hampshire County"
6693,10465,19975,28511,31572,34388,39615,39749,40418,35233,"54029","WV Hancock County"
8449,9163,9601,9816,10813,10032,9308,8855,10030,10977,"54031","WV Hardy County"
27690,48381,74793,78567,82911,85296,77856,73028,77710,69371,"54033","WV Harrison County"
22987,20956,18658,16124,16598,15299,18541,20903,25794,25938,"54035","WV Jackson County"
15935,15889,15729,15780,16762,17184,18665,21280,30302,35926,"54037","WV Jefferson County"
54696,81457,119650,157667,195619,239629,252925,229515,231414,207619,"54039","WV Kanawha County"
16980,18281,20455,21794,22271,21074,19711,17847,18813,17223,"54041","WV Lewis County"
15434,20491,19378,19156,22886,22466,20267,18912,23675,21382,"54043","WV Lincoln County"
6955,14476,41006,58534,67768,77391,61570,46269,50679,43032,"54045","WV Logan County"
18747,47856,68571,90479,94354,98887,71359,50666,49899,35233,"54047","WV McDowell County"
32430,42794,54571,66655,68683,71521,63717,61356,65789,57249,"54049","WV Marion County"
26444,32388,33681,39831,40189,36893,38041,37598,41608,37356,"54051","WV Marshall County"
24142,23019,21459,20788,22270,23537,24459,24306,27045,25178,"54053","WV Mason County"
23023,38371,49558,61323,68289,75013,68206,63206,73942,64980,"54055","WV Mercer County"
12883,16674,19849,20084,22215,22333,22354,23109,27234,26697,"54057","WV Mineral County"
11359,19431,26364,38319,40802,47409,39742,32780,37336,33739,"54059","WV Mingo County"
19049,24334,33618,50083,51252,60797,55617,63714,75024,75509,"54061","WV Monongalia County"
13130,13055,13141,11949,13577,13123,11584,11272,12873,12406,"54063","WV Monroe County"
7294,7848,8357,8406,8743,8276,8376,8547,10711,12128,"54065","WV Morgan County"
11403,17699,20717,20686,24070,27696,25414,22552,28126,26775,"54067","WV Nicholas County"
48024,57572,62892,72077,73115,71672,68437,64197,61389,50871,"54069","WV Ohio County"
9167,9349,9652,9660,10884,9313,8093,7031,7910,8054,"54071","WV Pendleton County"
9345,8074,7379,6545,6692,6369,7124,7274,8236,7546,"54073","WV Pleasants County"
8572,14740,15002,14555,13906,12480,10136,8870,9919,9008,"54075","WV Pocahontas County"
22727,26341,27996,29043,30416,31399,27233,25455,30460,29037,"54077","WV Preston County"
17330,18587,17531,16737,19511,21021,23561,27625,38181,42835,"54079","WV Putnam County"
12436,25633,42482,68072,86687,96273,77826,70080,86821,76819,"54081","WV Raleigh County"
17670,26028,26804,25049,30259,30558,26349,24596,28734,27803,"54083","WV Randolph County"
18901,17875,16506,15594,15389,12535,10877,10145,11442,10233,"54085","WV Ritchie County"
19852,21543,20129,19478,20787,18408,15720,14111,15952,15120,"54087","WV Roane County"
16265,18420,19092,20468,20409,19183,15640,13213,15875,14204,"54089","WV Summers County"
14978,16554,18742,19114,19919,18422,15010,13878,16584,15144,"54091","WV Taylor County"
13433,18675,16791,13374,13173,10600,7750,7447,8675,7728,"54093","WV Tucker County"
18252,16211,14186,12785,12559,10535,10026,9929,11320,9796,"54095","WV Tyler County"
